timestamp,open,high,low,close,volume,n_ticks,range,body,upper_wick,lower_wick,log_return,pct_return,typical_price,vwap,tr,atr_14,ema_9,ema_21,rsi_14
2024-04-01T05:30:00+05:30,1.07934,1.07937,1.07921,1.07924,73.0,1,0.00015999999999993797,9.999999999998899e-05,2.999999999997449e-05,2.999999999997449e-05,,,1.0792733333333333,1.0792733333333333,0.00015999999999993797,0.00015999999999993797,1.07924,1.07924,
2024-04-01T06:30:00+05:30,1.07923,1.07989,1.07904,1.07914,4056.0,60,0.0008500000000000174,8.999999999992347e-05,0.000660000000000105,9.999999999998899e-05,-9.266208922570312e-05,-9.265779622691372e-05,1.0793566666666665,1.0793551933478645,0.0008500000000000174,0.00020928571428565794,1.07922,1.0792309090909091,0.0
2024-04-01T07:30:00+05:30,1.07914,1.07948,1.07858,1.07866,4290.0,60,0.0008999999999999009,0.00048000000000003595,0.00034000000000000696,7.999999999985796e-05,-0.00044489758820783946,-0.00044479863595092706,1.0789066666666667,1.0791266413271567,0.0008999999999999009,0.00025862244897953244,1.079108,1.0791790082644628,0.0
2024-04-01T08:30:00+05:30,1.07866,1.07897,1.07851,1.07884,3897.0,60,0.00045999999999990493,0.000180000000000069,0.00012999999999996348,0.00014999999999987246,0.0001668597918125742,0.0001668737136819587,1.0787733333333334,1.0790148484356392,0.00045999999999990493,0.0002730065597667019,1.0790544,1.0791481893313297,25.283072953998087
2024-04-01T09:30:00+05:30,1.07883,1.07915,1.07849,1.07912,2839.0,60,0.000660000000000105,0.0002900000000001235,2.999999999997449e-05,0.00034000000000000696,0.0002595043481541037,0.00025953802232026035,1.0789199999999999,1.0789970803915099,0.000660000000000105,0.0003006489483548021,1.07906752,1.0791456266648451,47.5134955118283
2024-04-01T10:30:00+05:30,1.07912,1.07913,1.07843,1.07867,1786.0,60,0.0006999999999999229,0.00045000000000006146,9.999999999843467e-06,0.00024000000000001798,-0.00041709342106857546,-0.00041700644969977496,1.0787433333333334,1.0789703291816697,0.0006999999999999229,0.00032917402347231074,1.078988016,1.079102387877132,31.363009122334077
2024-04-01T11:30:00+05:30,1.07866,1.07874,1.07829,1.07856,2087.0,60,0.00045000000000006146,9.999999999998899e-05,8.000000000008001e-05,0.00026999999999999247,-0.0001019826352269867,-0.00010197743517481594,1.07853,1.0789220336696799,0.00045000000000006146,0.0003378044503671501,1.0789024128,1.0790530798883018,28.787095328581586
2024-04-01T12:30:00+05:30,1.07855,1.07906,1.07847,1.07851,3424.0,60,0.0005899999999998684,3.999999999981796e-05,0.0005100000000000104,4.0000000000040004e-05,-4.6359181675883635e-05,-4.635810710562627e-05,1.07868,1.0788851227804501,0.0005899999999998684,0.0003558184181980585,1.07882393024,1.0790037089893654,27.674455289167085
2024-04-01T13:30:00+05:30,1.07851,1.07924,1.07832,1.07842,2202.0,60,0.0009200000000000319,9.000000000014552e-05,0.0007299999999998974,9.999999999998899e-05,-8.345194331982024e-05,-8.344846130325934e-05,1.07866,1.0788650156837294,0.0009200000000000319,0.0003961171026124852,1.078743144192,1.0789506445357866,25.74552811320669
2024-04-01T14:30:00+05:30,1.07843,1.07918,1.07833,1.07908,3878.0,60,0.0008500000000000174,0.0006500000000000394,9.999999999998899e-05,9.999999999998899e-05,0.0006118192543109101,0.0006120064538863712,1.0788633333333335,1.0788647870227581,0.0008500000000000174,0.0004285373095687375,1.0788105153535998,1.0789624041234425,52.10798840907955
2024-04-01T15:30:00+05:30,1.07908,1.07911,1.07859,1.07865,4077.0,60,0.000520000000000076,0.00042999999999993044,2.999999999997449e-05,6.000000000017103e-05,-0.0003985670178309672,-0.00039848760054850274,1.0787833333333334,1.0788546031259263,0.000520000000000076,0.0004350703588852617,1.0787784122828799,1.0789340037485842,41.71644952416626
2024-04-01T16:30:00+05:30,1.07863,1.07869,1.07798,1.07816,4249.0,60,0.0007099999999999884,0.00046999999999997044,5.999999999994898e-05,0.000180000000000069,-0.0004543747557090361,-0.00045427154313271156,1.0782766666666668,1.0787879784578653,0.0007099999999999884,0.0004547081903934565,1.0786547298263038,1.0788636397714402,33.514446602543075
2024-04-01T17:30:00+05:30,1.07814,1.07879,1.07801,1.07858,3165.0,60,0.0007800000000000029,0.00043999999999999595,0.00020999999999982144,0.00013000000000018552,0.0003894767151435778,0.0003895525710471137,1.07846,1.0787620420758064,0.0007800000000000029,0.00047794331965106694,1.078639783861043,1.0788378543376729,43.727322498133155
2024-04-01T18:30:00+05:30,1.07858,1.07859,1.07773,1.07816,8643.0,60,0.0008599999999998609,0.00042000000000008697,9.999999999843467e-06,0.00042999999999993044,-0.00038947671514348635,-0.00038940087893346575,1.07816,1.0786551204126085,0.0008599999999998609,0.0005052330825331237,1.0785438270888346,1.0787762312160663,37.520441855614784
2024-04-01T19:30:00+05:30,1.07817,1.07832,1.07583,1.07597,13365.0,60,0.002489999999999881,0.0021999999999999797,0.00014999999999987246,0.000140000000000029,-0.0020333041687496,-0.0020312384061733635,1.0767066666666667,1.0782353128274573,0.002489999999999881,0.0006470021480664635,1.0780290616710677,1.078521119287333,20.8786000076706
2024-04-01T20:30:00+05:30,1.07598,1.07609,1.07396,1.07429,28422.0,60,0.0021299999999999653,0.0016899999999999693,0.0001100000000000545,0.00032999999999994145,-0.001562602049837392,-0.0015613818229134324,1.07478,1.0771495898422385,0.0021299999999999653,0.0007529305660617136,1.0772812493368542,1.0781364720793936,15.27974328079452
2024-04-01T21:30:00+05:30,1.07428,1.07449,1.07311,1.07323,8702.0,60,0.0013799999999999368,0.0010499999999999954,0.00021000000000004349,0.00011999999999989797,-0.0009871852984689022,-0.0009866981913636552,1.0736099999999997,1.07683894982603,0.0013799999999999368,0.0007977212399144438,1.0764709994694834,1.077690429163085,12.92469621456236
2024-04-01T22:30:00+05:30,1.07323,1.07381,1.07313,1.0738,8177.0,60,0.0006800000000000139,0.0005700000000001815,9.999999999843467e-06,9.999999999998899e-05,0.0005309660446213873,0.0005311070320437317,1.07358,1.0765906694182537,0.0006800000000000139,0.0007893125799205559,1.0759367995755869,1.0773367537846228,20.059832323713763
2024-04-01T23:30:00+05:30,1.07378,1.07442,1.0737,1.07412,4124.0,60,0.0007199999999998319,0.00034000000000000696,0.00029999999999996696,7.999999999985796e-05,0.0002979626823786012,0.0002980070776679167,1.0740800000000001,1.076497771766437,0.0007199999999998319,0.0007843616813547899,1.0755734396604695,1.0770443216223844,23.83323025693116
2024-04-02T00:30:00+05:30,1.07412,1.07428,1.0737,1.07394,5215.0,60,0.0005799999999998029,0.000180000000000069,0.00015999999999993797,0.00023999999999979593,-0.00016759308438438555,-0.00016757904144792946,1.0739733333333332,1.0763849335596105,0.0005799999999998029,0.0007697644184008623,1.0752467517283755,1.076762110565804,23.170687838198717
2024-04-02T01:30:00+05:30,1.07393,1.07428,1.07391,1.07423,9126.0,60,0.00036999999999998145,0.00029999999999996696,4.999999999988347e-05,2.0000000000131024e-05,0.0002699972551164856,0.0002700337076559922,1.0741399999999999,1.0762220738438384,0.00036999999999998145,0.0007412098170865136,1.0750434013827004,1.0765319186961855,26.705857211775736
2024-04-02T02:30:00+05:30,1.07424,1.07441,1.07416,1.0744,3147.0,60,0.0002500000000000835,0.00015999999999993797,1.0000000000065512e-05,8.000000000008001e-05,0.00015824036744785657,0.00015825288811521787,1.0743233333333333,1.0761757332899038,0.0002500000000000835,0.0007061234015803401,1.0749147211061603,1.0763381079056231,28.774818906265054
