timestamp,open,high,low,close,volume,n_ticks,range,body,upper_wick,lower_wick,log_return,pct_return,typical_price,vwap,tr,atr_14,ema_9,ema_21,rsi_14
2025-01-01T05:30:00+05:30,1.07934,1.08852,1.06013,1.06803,3993194.0,31350,0.028389999999999915,0.011309999999999931,0.009179999999999966,0.007900000000000018,,,1.0722266666666667,1.0722266666666667,0.028389999999999915,0.028389999999999915,1.06803,1.06803,
