timestamp,open,high,low,close,volume,n_ticks,range,body,upper_wick,lower_wick,log_return,pct_return,typical_price,vwap,tr,atr_14,ema_9,ema_21,rsi_14
2024-04-01T05:30:00+05:30,1.07934,1.07937,1.07921,1.07924,73.0,1,0.00015999999999993797,9.999999999998899e-05,2.999999999997449e-05,2.999999999997449e-05,,,1.0792733333333333,1.0792733333333333,0.00015999999999993797,0.00015999999999993797,1.07924,1.07924,
2024-04-08T05:30:00+05:30,1.07923,1.08766,1.07248,1.08287,876432.0,7200,0.015179999999999971,0.0036400000000000876,0.004790000000000072,0.006749999999999812,0.0033578341626485627,0.0033634780030391553,1.0810033333333333,1.0810031892497285,0.015179999999999971,0.0012328571428570831,1.079966,1.07957,100.0
2024-04-15T05:30:00+05:30,1.08286,1.08852,1.06228,1.06475,956162.0,7200,0.02624000000000004,0.01810999999999985,0.005659999999999998,0.0024700000000001943,-0.01687489405821692,-0.016733310554360115,1.07185,1.0762276726177387,0.02624000000000004,0.003019081632653009,1.0769228,1.0782227272727272,15.684514906770517
2024-04-22T05:30:00+05:30,1.06474,1.06901,1.06013,1.06579,1001514.0,7200,0.008879999999999999,0.0010499999999999954,0.0032200000000000006,0.004610000000000003,0.0009762783919603247,0.0009767551068324831,1.0649766666666667,1.0722519067883574,0.008879999999999999,0.0034377186588920795,1.07469624,1.0770924793388428,19.861001421576248
2024-04-29T05:30:00+05:30,1.0658,1.0753,1.06241,1.07075,802091.0,7200,0.012889999999999846,0.00495000000000001,0.004549999999999832,0.003390000000000004,0.004643029300197047,0.0046538248623086975,1.069486666666667,1.0716419485084359,0.012889999999999846,0.004112881611828349,1.073906992,1.076515890308039,36.11426733856703
2024-05-06T05:30:00+05:30,1.07077,1.07354,1.06753,1.06803,356922.0,2549,0.006009999999999849,0.0027399999999999647,0.002769999999999939,0.0004999999999999449,-0.0025435074822133014,-0.0025402755078216543,1.0697,1.071468372131849,0.006009999999999849,0.004248390068126313,1.0727315936,1.0757444457345808,32.251341071378405
