timestamp,open,high,low,close,volume
2024-04-20T20:30:00+05:30,1.06578,1.06578,1.06578,1.06578,0.0
2024-04-20T21:30:00+05:30,1.06578,1.06578,1.06578,1.06578,0.0
2024-04-20T22:30:00+05:30,1.06578,1.06578,1.06578,1.06578,0.0
2024-04-20T23:30:00+05:30,1.06578,1.06578,1.06578,1.06578,0.0
2024-04-21T00:30:00+05:30,1.06578,1.06578,1.06578,1.06578,0.0
2024-04-21T01:30:00+05:30,1.06578,1.06578,1.06578,1.06578,0.0
2024-04-21T02:30:00+05:30,1.06578,1.06578,1.06578,1.06578,0.0
2024-04-21T03:30:00+05:30,1.06578,1.06578,1.06578,1.06578,0.0
2024-04-21T04:30:00+05:30,1.06578,1.06578,1.06578,1.06578,0.0
2024-04-21T05:30:00+05:30,1.06578,1.06578,1.06578,1.06578,0.0
2024-04-21T06:30:00+05:30,1.06578,1.06578,1.06578,1.06578,0.0
2024-04-21T07:30:00+05:30,1.06578,1.06578,1.06578,1.06578,0.0
2024-04-21T08:30:00+05:30,1.06578,1.06578,1.06578,1.06578,0.0
2024-04-21T09:30:00+05:30,1.06578,1.06578,1.06578,1.06578,0.0
2024-04-21T10:30:00+05:30,1.06578,1.06578,1.06578,1.06578,0.0
2024-04-21T11:30:00+05:30,1.06578,1.06578,1.06578,1.06578,0.0
2024-04-21T12:30:00+05:30,1.06578,1.06578,1.06578,1.06578,0.0
2024-04-21T13:30:00+05:30,1.06578,1.06578,1.06578,1.06578,0.0
2024-04-21T14:30:00+05:30,1.06578,1.06578,1.06578,1.06578,0.0
2024-04-21T15:30:00+05:30,1.06578,1.06578,1.06578,1.06578,0.0
2024-04-21T16:30:00+05:30,1.06578,1.06578,1.06578,1.06578,0.0
2024-04-21T17:30:00+05:30,1.06578,1.06578,1.06578,1.06578,0.0
2024-04-21T18:30:00+05:30,1.06578,1.06578,1.06578,1.06578,0.0
2024-04-21T19:30:00+05:30,1.06578,1.06578,1.06578,1.06578,0.0
2024-04-21T20:30:00+05:30,1.06578,1.06578,1.06578,1.06578,0.0
2024-04-21T21:30:00+05:30,1.06578,1.06578,1.06578,1.06578,0.0
2024-04-21T22:30:00+05:30,1.06578,1.06578,1.06578,1.06578,0.0
2024-04-21T23:30:00+05:30,1.06578,1.06578,1.06578,1.06578,0.0
2024-04-22T00:30:00+05:30,1.06578,1.06578,1.06578,1.06578,0.0
2024-04-22T01:30:00+05:30,1.06578,1.06578,1.06578,1.06578,0.0
2024-04-22T02:30:00+05:30,1.06577,1.06585,1.06577,1.06585,5.0
2024-04-22T03:30:00+05:30,1.06585,1.06651,1.06523,1.06572,1365.0
2024-04-22T04:30:00+05:30,1.06572,1.0662,1.06549,1.06595,1851.0
2024-04-22T05:30:00+05:30,1.06594,1.06613,1.06576,1.06579,1950.0
2024-04-22T06:30:00+05:30,1.0658,1.06651,1.06529,1.06553,4831.0
2024-04-22T07:30:00+05:30,1.06555,1.06698,1.0654,1.06678,6677.0
2024-04-22T08:30:00+05:30,1.06676,1.06708,1.06641,1.06643,1737.0
2024-04-22T09:30:00+05:30,1.06642,1.06646,1.06606,1.06618,2198.0
2024-04-22T10:30:00+05:30,1.06619,1.06688,1.06618,1.06657,2994.0
2024-04-22T11:30:00+05:30,1.06657,1.06661,1.06621,1.06648,2063.0
2024-04-22T12:30:00+05:30,1.06647,1.06695,1.06606,1.06654,6220.0
2024-04-22T13:30:00+05:30,1.06655,1.0668,1.06526,1.06584,9296.0
2024-04-22T14:30:00+05:30,1.06583,1.06625,1.06475,1.06576,8781.0
2024-04-22T15:30:00+05:30,1.06577,1.06621,1.0649,1.06514,7565.0
2024-04-22T16:30:00+05:30,1.06515,1.06552,1.06476,1.06496,5609.0
2024-04-22T17:30:00+05:30,1.06495,1.0651,1.06331,1.0634,6577.0
2024-04-22T18:30:00+05:30,1.0634,1.06441,1.0631,1.06398,8275.0
2024-04-22T19:30:00+05:30,1.06397,1.06407,1.06241,1.06354,9360.0
2024-04-22T20:30:00+05:30,1.06355,1.06479,1.06329,1.06445,8883.0
2024-04-22T21:30:00+05:30,1.06444,1.06488,1.06408,1.06488,5124.0
2024-04-22T22:30:00+05:30,1.06486,1.0651,1.06463,1.06487,4347.0
2024-04-22T23:30:00+05:30,1.06486,1.06578,1.06482,1.06568,4901.0
2024-04-23T00:30:00+05:30,1.06569,1.06608,1.06543,1.06582,4197.0
2024-04-23T01:30:00+05:30,1.06581,1.06581,1.06507,1.06517,5159.0
2024-04-23T02:30:00+05:30,1.06516,1.0657,1.06506,1.06568,2689.0
2024-04-23T03:30:00+05:30,1.0657,1.0657,1.06519,1.0654,1627.0
2024-04-23T04:30:00+05:30,1.0654,1.06553,1.06532,1.06548,1176.0
2024-04-23T05:30:00+05:30,1.06549,1.0656,1.06526,1.0656,1734.0
2024-04-23T06:30:00+05:30,1.06559,1.06595,1.06548,1.0659,3199.0
2024-04-23T07:30:00+05:30,1.0659,1.06606,1.06535,1.06548,4364.0
2024-04-23T08:30:00+05:30,1.06549,1.06608,1.06549,1.06587,2405.0
2024-04-23T09:30:00+05:30,1.06588,1.0659,1.06547,1.06567,3090.0
2024-04-23T10:30:00+05:30,1.06568,1.06584,1.06541,1.06542,1993.0
2024-04-23T11:30:00+05:30,1.06541,1.06543,1.06489,1.06489,2950.0
2024-04-23T12:30:00+05:30,1.06489,1.06506,1.06386,1.06467,7457.0
2024-04-23T13:30:00+05:30,1.06467,1.06953,1.06437,1.06761,15577.0
2024-04-23T14:30:00+05:30,1.06761,1.06833,1.06676,1.06676,10909.0
2024-04-23T15:30:00+05:30,1.06677,1.06684,1.06563,1.06609,6888.0
2024-04-23T16:30:00+05:30,1.06609,1.06629,1.06534,1.06563,7544.0
2024-04-23T17:30:00+05:30,1.06562,1.06781,1.06553,1.06747,12409.0
2024-04-23T18:30:00+05:30,1.06746,1.0677,1.06641,1.06704,9219.0
2024-04-23T19:30:00+05:30,1.06702,1.071,1.06601,1.07003,17534.0
2024-04-23T20:30:00+05:30,1.07001,1.07114,1.06907,1.0696,24395.0
2024-04-23T21:30:00+05:30,1.0696,1.07036,1.06901,1.06957,14608.0
2024-04-23T22:30:00+05:30,1.06956,1.07025,1.06925,1.07004,7030.0
2024-04-23T23:30:00+05:30,1.07004,1.07078,1.06994,1.07066,5053.0
2024-04-24T00:30:00+05:30,1.07066,1.07076,1.0702,1.07056,3035.0
2024-04-24T01:30:00+05:30,1.07056,1.07056,1.07018,1.07022,4943.0
2024-04-24T02:30:00+05:30,1.07022,1.0704,1.07003,1.0704,1648.0
2024-04-24T03:30:00+05:30,1.07054,1.07061,1.07012,1.07036,1199.0
2024-04-24T04:30:00+05:30,1.07036,1.0704,1.07011,1.07034,1194.0
2024-04-24T05:30:00+05:30,1.07032,1.07037,1.06998,1.0702,2635.0
2024-04-24T06:30:00+05:30,1.07021,1.07107,1.07004,1.07101,3864.0
2024-04-24T07:30:00+05:30,1.07102,1.07145,1.07078,1.0708,7806.0
2024-04-24T08:30:00+05:30,1.07079,1.07133,1.07078,1.07098,2896.0
2024-04-24T09:30:00+05:30,1.07097,1.0711,1.07044,1.07064,2764.0
2024-04-24T10:30:00+05:30,1.07065,1.0709,1.07049,1.07049,1954.0
2024-04-24T11:30:00+05:30,1.0705,1.07057,1.07004,1.07034,2467.0
2024-04-24T12:30:00+05:30,1.07034,1.07055,1.06923,1.06957,5405.0
2024-04-24T13:30:00+05:30,1.06955,1.06959,1.0685,1.06907,8794.0
2024-04-24T14:30:00+05:30,1.06906,1.06926,1.06809,1.06851,6544.0
2024-04-24T15:30:00+05:30,1.06851,1.06911,1.06838,1.06849,4567.0
2024-04-24T16:30:00+05:30,1.06848,1.0692,1.06844,1.06886,5016.0
2024-04-24T17:30:00+05:30,1.06887,1.069,1.06835,1.06886,5931.0
2024-04-24T18:30:00+05:30,1.06886,1.06931,1.06782,1.06848,14407.0
2024-04-24T19:30:00+05:30,1.06848,1.06995,1.06842,1.06938,11424.0
2024-04-24T20:30:00+05:30,1.06937,1.07026,1.06858,1.06894,9869.0
2024-04-24T21:30:00+05:30,1.06896,1.06914,1.06811,1.06885,8834.0
2024-04-24T22:30:00+05:30,1.06882,1.06913,1.06835,1.06912,6543.0
2024-04-24T23:30:00+05:30,1.06911,1.06976,1.06899,1.0696,5005.0
2024-04-25T00:30:00+05:30,1.06961,1.06969,1.06871,1.06926,5941.0
2024-04-25T01:30:00+05:30,1.06926,1.07067,1.06923,1.06996,4639.0
2024-04-25T02:30:00+05:30,1.06991,1.07011,1.06969,1.0701,2943.0
2024-04-25T03:30:00+05:30,1.0701,1.07026,1.06968,1.0698,2145.0
2024-04-25T04:30:00+05:30,1.06981,1.06982,1.06946,1.06976,1368.0
2024-04-25T05:30:00+05:30,1.06977,1.07013,1.06968,1.07012,3031.0
2024-04-25T06:30:00+05:30,1.0701,1.07057,1.06992,1.0705,4451.0
2024-04-25T07:30:00+05:30,1.07049,1.0709,1.06971,1.07063,5049.0
2024-04-25T08:30:00+05:30,1.07064,1.07089,1.07044,1.07077,2976.0
2024-04-25T09:30:00+05:30,1.07078,1.07082,1.07036,1.07057,2423.0
2024-04-25T10:30:00+05:30,1.07056,1.071,1.07054,1.07097,1474.0
2024-04-25T11:30:00+05:30,1.07097,1.07132,1.07079,1.07121,3060.0
2024-04-25T12:30:00+05:30,1.07121,1.07278,1.07118,1.07214,8343.0
2024-04-25T13:30:00+05:30,1.07215,1.07238,1.07116,1.07207,12451.0
2024-04-25T14:30:00+05:30,1.07206,1.0729,1.07202,1.07244,8072.0
2024-04-25T15:30:00+05:30,1.07243,1.07287,1.07214,1.07266,4963.0
2024-04-25T16:30:00+05:30,1.07264,1.07299,1.07224,1.07239,4839.0
2024-04-25T17:30:00+05:30,1.07238,1.07299,1.07173,1.07181,3813.0
2024-04-25T18:30:00+05:30,1.07182,1.07406,1.06857,1.06952,31463.0
2024-04-25T19:30:00+05:30,1.06954,1.0704,1.06786,1.07,31781.0
2024-04-25T20:30:00+05:30,1.06999,1.07209,1.06928,1.07128,21328.0
2024-04-25T21:30:00+05:30,1.07129,1.07217,1.07079,1.07199,9972.0
2024-04-25T22:30:00+05:30,1.07197,1.07352,1.07151,1.0732,5327.0
2024-04-25T23:30:00+05:30,1.07318,1.07389,1.07292,1.07294,7202.0
2024-04-26T00:30:00+05:30,1.07294,1.073,1.07231,1.07285,7937.0
2024-04-26T01:30:00+05:30,1.07286,1.07348,1.07272,1.07297,4389.0
2024-04-26T02:30:00+05:30,1.07297,1.07309,1.07289,1.07293,2220.0
2024-04-26T03:30:00+05:30,1.07294,1.07309,1.07289,1.07296,988.0
2024-04-26T04:30:00+05:30,1.07296,1.07302,1.07283,1.07291,1110.0
2024-04-26T05:30:00+05:30,1.0729,1.07304,1.07254,1.07259,2204.0
2024-04-26T06:30:00+05:30,1.07258,1.07281,1.0723,1.07269,4297.0
2024-04-26T07:30:00+05:30,1.0727,1.07294,1.07239,1.07273,5884.0
2024-04-26T08:30:00+05:30,1.07273,1.07286,1.07187,1.07233,4143.0
2024-04-26T09:30:00+05:30,1.07232,1.07256,1.07188,1.0722,5215.0
2024-04-26T10:30:00+05:30,1.07221,1.07235,1.07213,1.07221,1829.0
2024-04-26T11:30:00+05:30,1.0722,1.07275,1.07216,1.07272,3962.0
2024-04-26T12:30:00+05:30,1.07273,1.07388,1.07271,1.0736,7904.0
2024-04-26T13:30:00+05:30,1.07361,1.07365,1.0726,1.07334,10420.0
2024-04-26T14:30:00+05:30,1.07335,1.0753,1.0731,1.074,18696.0
2024-04-26T15:30:00+05:30,1.07401,1.07435,1.07308,1.07353,7138.0
2024-04-26T16:30:00+05:30,1.07351,1.07372,1.07265,1.07278,5146.0
2024-04-26T17:30:00+05:30,1.07277,1.07346,1.07152,1.07178,5300.0
2024-04-26T18:30:00+05:30,1.07177,1.07419,1.07104,1.07191,23549.0
2024-04-26T19:30:00+05:30,1.0719,1.0724,1.0704,1.0708,22159.0
2024-04-26T20:30:00+05:30,1.0708,1.07117,1.06763,1.06806,22414.0
2024-04-26T21:30:00+05:30,1.06807,1.06906,1.0674,1.06851,12393.0
2024-04-26T22:30:00+05:30,1.06852,1.06968,1.0685,1.06964,4532.0
2024-04-26T23:30:00+05:30,1.06963,1.06982,1.06932,1.06943,2891.0
2024-04-27T00:30:00+05:30,1.06942,1.07059,1.06938,1.07057,4422.0
2024-04-27T01:30:00+05:30,1.07056,1.07073,1.06968,1.07008,4922.0
2024-04-27T02:30:00+05:30,1.07006,1.07019,1.06912,1.06957,4533.0
2024-04-27T03:30:00+05:30,1.06957,1.06957,1.06957,1.06957,0.0
2024-04-27T04:30:00+05:30,1.06957,1.06957,1.06957,1.06957,0.0
2024-04-27T05:30:00+05:30,1.06957,1.06957,1.06957,1.06957,0.0
2024-04-27T06:30:00+05:30,1.06957,1.06957,1.06957,1.06957,0.0
