timestamp,open,high,low,close,volume,n_ticks,range,body,upper_wick,lower_wick,log_return,pct_return,typical_price,vwap,tr,atr_14,ema_9,ema_21,rsi_14
2024-04-01T05:30:00+05:30,1.07934,1.07937,1.07921,1.07924,73.0,1,0.00015999999999993797,9.999999999998899e-05,2.999999999997449e-05,2.999999999997449e-05,,,1.0792733333333333,1.0792733333333333,0.00015999999999993797,0.00015999999999993797,1.07924,1.07924,
2024-04-01T05:35:00+05:30,1.07923,1.0796,1.07923,1.07958,469.0,5,0.00036999999999998145,0.0003500000000000725,1.999999999990898e-05,0.0,0.0003149868935911557,0.0003150365071717953,1.07947,1.0794435116851167,0.00036999999999998145,0.00017499999999994107,1.079308,1.0792709090909092,100.0
2024-04-01T05:40:00+05:30,1.07956,1.07965,1.07945,1.07951,352.0,5,0.00019999999999997797,5.0000000000105516e-05,8.999999999992347e-05,5.999999999994898e-05,-6.484213258784907e-05,-6.48400303822072e-05,1.0795366666666666,1.0794801901565994,0.00019999999999997797,0.000176785714285658,1.0793484,1.0792926446280993,81.85185185184908
2024-04-01T05:45:00+05:30,1.0795,1.07959,1.07942,1.07957,301.0,5,0.00017000000000000348,7.00000000000145e-05,2.0000000000131024e-05,7.999999999985796e-05,5.557922820410497e-05,5.5580772758023755e-05,1.0795266666666667,1.0794918967921896,0.00017000000000000348,0.00017630102040811123,1.07939272,1.0793178587528176,84.45583211322158
2024-04-01T05:50:00+05:30,1.07957,1.07967,1.07948,1.07967,281.0,5,0.00018999999999991246,9.999999999998899e-05,0.0,8.999999999992347e-05,9.262518300089557e-05,9.262947284560674e-05,1.0796066666666666,1.0795137466124662,0.00018999999999991246,0.00017727951895038274,1.0794481759999999,1.0793498715934706,87.63919156939069
2024-04-01T05:55:00+05:30,1.07967,1.07985,1.0796,1.07984,346.0,5,0.0002500000000000835,0.00017000000000000348,1.0000000000065512e-05,7.00000000000145e-05,0.0001574431239968318,0.0001574555188159632,1.0797633333333332,1.0795611434321257,0.0002500000000000835,0.00018247383902536137,1.0795265407999999,1.0793944287213368,91.00987258007979
2024-04-01T06:00:00+05:30,1.07984,1.07986,1.07971,1.07975,714.0,5,0.0001500000000000945,8.999999999992347e-05,2.0000000000131024e-05,4.0000000000040004e-05,-8.334915428581877e-05,-8.334568084156224e-05,1.0797733333333335,1.0796208845951631,0.0001500000000000945,0.00018015427909498516,1.07957123264,1.0794267533830335,78.76431534892025
2024-04-01T06:05:00+05:30,1.07974,1.07989,1.07959,1.0796,168.0,5,0.00029999999999996696,0.000140000000000029,0.0001500000000000945,9.999999999843467e-06,-0.00013893069696103644,-0.00013892104653867587,1.0796933333333334,1.0796253858481264,0.00029999999999996696,0.00018871468773105527,1.079576986112,1.079442503075485,63.44268347965857
2024-04-01T06:10:00+05:30,1.0796,1.0797,1.07952,1.07962,238.0,5,0.000180000000000069,2.0000000000131024e-05,8.000000000008001e-05,7.999999999985796e-05,1.8525208177700176e-05,1.8525379770428785e-05,1.0796133333333335,1.079624410831634,0.000180000000000069,0.00018809221003598483,1.0795855888896,1.0794586391595318,64.43604869448333
2024-04-01T06:15:00+05:30,1.07964,1.07973,1.07945,1.07945,291.0,5,0.000280000000000058,0.00018999999999991246,9.000000000014552e-05,0.0,-0.0001574752095590326,-0.0001574628109890508,1.0795433333333333,1.0796171131044439,0.000280000000000058,0.00019465705217627577,1.07955847111168,1.0794578537813926,51.6010273218196
2024-04-01T06:20:00+05:30,1.07945,1.07965,1.07944,1.07957,316.0,5,0.00021000000000004349,0.00011999999999989797,8.000000000008001e-05,1.0000000000065512e-05,0.00011116154563041828,0.00011116772430397326,1.0795533333333334,1.0796114342068188,0.00021000000000004349,0.0001957529770208306,1.0795607768893438,1.079468048892175,57.96585845178577
2024-04-01T06:25:00+05:30,1.07958,1.07967,1.07925,1.07925,318.0,5,0.0004199999999998649,0.00032999999999994145,8.999999999992347e-05,0.0,-0.00029645825251157555,-0.0002964143131060082,1.07939,1.0795932247220068,0.0004199999999998649,0.00021177062151933306,1.079498621511475,1.0794482262656138,42.075506656696945
2024-04-01T06:30:00+05:30,1.07924,1.07926,1.07904,1.07914,262.0,5,0.000220000000000109,9.999999999998899e-05,2.0000000000131024e-05,9.999999999998899e-05,-0.00010192782592139005,-0.00010192263145702984,1.0791466666666667,1.0795648889965286,0.000220000000000109,0.00021235843426795992,1.07942689720918,1.0794202056960125,38.198999270060355
2024-04-01T06:35:00+05:30,1.07914,1.07944,1.07901,1.07938,392.0,5,0.00042999999999993044,0.00024000000000001798,5.999999999994898e-05,0.00012999999999996348,0.00022237459091332097,0.00022239931797551904,1.0792766666666667,1.079539898252599,0.00042999999999993044,0.0002279042603916721,1.079417517767344,1.0794165506327387,49.196794247164426
2024-04-01T06:40:00+05:30,1.07938,1.07948,1.07924,1.07934,454.0,5,0.00024000000000001798,4.0000000000040004e-05,9.999999999998899e-05,9.999999999998899e-05,-3.7058997928961244e-05,-3.705831125278003e-05,1.0793533333333334,1.0795228730318256,0.00024000000000001798,0.00022876824179226824,1.0794020142138752,1.0794095914843078,47.67405467247475
2024-04-01T06:45:00+05:30,1.07935,1.07946,1.07932,1.07939,565.0,5,0.000140000000000029,4.0000000000040004e-05,7.00000000000145e-05,2.999999999997449e-05,4.632353282638896e-05,4.6324605777803285e-05,1.07939,1.0795093219013236,0.000140000000000029,0.00022242765309282258,1.0793996113711002,1.0794078104402798,49.76706828220965
2024-04-01T06:50:00+05:30,1.0794,1.07944,1.07921,1.07921,535.0,5,0.00022999999999995246,0.00018999999999991246,4.0000000000040004e-05,0.0,-0.00016677476180609232,-0.00016676085566857957,1.0792866666666665,1.0794897135802468,0.00022999999999995246,0.00022296853501476042,1.0793616890968802,1.0793898276729816,43.08556820072256
2024-04-01T06:55:00+05:30,1.0792,1.07935,1.07919,1.07925,351.0,5,0.00015999999999993797,5.0000000000105516e-05,9.999999999998899e-05,9.999999999843467e-06,3.70634619168771e-05,3.706414877546749e-05,1.0792633333333335,1.0794773482726423,0.00015999999999993797,0.0002184707825137017,1.0793393512775042,1.079377116066347,44.8572768259015
2024-04-01T07:00:00+05:30,1.07924,1.07934,1.07913,1.07926,341.0,5,0.00021000000000004349,2.0000000000131024e-05,7.999999999985796e-05,0.0001100000000000545,9.265650842636382e-06,9.265693768911731e-06,1.0792433333333333,1.0794655558839465,0.00021000000000004349,0.00021786572661986896,1.0793234810220034,1.0793664691512246,45.315585580205905
2024-04-01T07:05:00+05:30,1.07925,1.07927,1.07914,1.07914,255.0,5,0.00012999999999996348,0.0001100000000000545,1.999999999990898e-05,0.0,-0.00011119347676399398,-0.00011118729499848268,1.0791833333333332,1.0794553071299724,0.00012999999999996348,0.00021158960328987572,1.0792867848176027,1.0793458810465677,40.92041347154529
2024-04-01T07:10:00+05:30,1.07913,1.07913,1.07894,1.07908,302.0,5,0.00018999999999991246,4.999999999988347e-05,0.0,0.000140000000000029,-5.5601375221583674e-05,-5.559982949376874e-05,1.0790499999999998,1.0794385945749134,0.00019999999999997797,0.00021076177448345446,1.0792454278540822,1.0793217100423342,38.889393706379806
2024-04-01T07:15:00+05:30,1.07909,1.07918,1.07894,1.07894,467.0,5,0.00024000000000001798,0.0001500000000000945,8.999999999992347e-05,0.0,-0.00012974856599705484,-0.00012974014901590003,1.07902,1.0794135036152825,0.00024000000000001798,0.000212850219163209,1.0791843422832657,1.0792870091293947,34.57696016904873
2024-04-01T07:20:00+05:30,1.07894,1.07897,1.07878,1.07887,95.0,5,0.00018999999999991246,7.00000000000145e-05,2.999999999997449e-05,8.999999999992347e-05,-6.488059655349049e-05,-6.487849185310424e-05,1.0788733333333334,1.0794069963648658,0.00018999999999991246,0.00021121806065154498,1.0791214738266126,1.0792490992085406,32.6287052948644
2024-04-01T07:25:00+05:30,1.07887,1.0789,1.07876,1.07877,215.0,5,0.000140000000000029,9.999999999998899e-05,2.999999999997449e-05,1.0000000000065512e-05,-9.269386929381215e-05,-9.268957334984673e-05,1.07881,1.079391152121137,0.000140000000000029,0.00020613105631929384,1.07905117906129,1.0792055447350368,30.02590023455707
2024-04-01T07:30:00+05:30,1.07879,1.07879,1.07858,1.07866,318.0,5,0.00020999999999982144,0.00012999999999996348,0.0,7.999999999985796e-05,-0.00010197318114175328,-0.00010196798205364122,1.0786766666666667,1.0793641647859997,0.00020999999999982144,0.00020640740943933154,1.078972943249032,1.0791559497591243,27.433509072568185
2024-04-01T07:35:00+05:30,1.07866,1.07867,1.07851,1.07852,202.0,5,0.00015999999999993797,0.000140000000000029,1.0000000000065512e-05,9.999999999843467e-06,-0.00012979908973439314,-0.00012979066619700497,1.078566666666667,1.0793454784827745,0.00015999999999993797,0.00020309259447937487,1.0788823545992257,1.0790981361446585,24.530604381245254
2024-04-01T07:40:00+05:30,1.07852,1.07868,1.07852,1.07857,253.0,5,0.00016000000000016001,5.0000000000105516e-05,0.0001100000000000545,0.0,4.6358751845323886e-05,4.63598264288656e-05,1.07859,1.0793239395988279,0.00016000000000016001,0.0002000145520165738,1.0788198836793805,1.0790501237678713,27.481976860412374
2024-04-01T07:45:00+05:30,1.07857,1.07872,1.07856,1.07868,166.0,5,0.00015999999999993797,0.0001100000000000545,3.999999999981796e-05,1.0000000000065512e-05,0.00010198168973962346,0.00010198689004892181,1.0786533333333335,1.0793116253687314,0.00015999999999993797,0.00019715636972967123,1.0787919069435044,1.0790164761526104,33.631254788377845
2024-04-01T07:50:00+05:30,1.07868,1.07878,1.07866,1.0787,235.0,5,0.00012000000000012001,1.999999999990898e-05,8.000000000008001e-05,2.0000000000131024e-05,1.854100807514351e-05,1.854117996069604e-05,1.0787133333333334,1.0792964664869718,0.00012000000000012001,0.00019164520046327472,1.0787735255548034,1.0789877055932822,34.71521204557507
2024-04-01T07:55:00+05:30,1.07871,1.07875,1.07858,1.07862,293.0,5,0.00017000000000000348,9.000000000014552e-05,4.0000000000040004e-05,3.999999999981796e-05,-7.416609500378538e-05,-7.416334476695319e-05,1.0786499999999999,1.079276669802118,0.00017000000000000348,0.0001900991147158982,1.0787428204438427,1.0789542778120746,32.433371357117835
2024-04-01T08:00:00+05:30,1.07863,1.07879,1.07861,1.07874,223.0,5,0.00017999999999984695,0.0001100000000000545,4.999999999988347e-05,1.999999999990898e-05,0.00011124707987907574,0.00011125326806493696,1.0787133333333332,1.079263839240118,0.00017999999999984695,0.0001893777493790374,1.0787422563550741,1.078934798010977,38.91893925740585
2024-04-01T08:05:00+05:30,1.07873,1.07883,1.07871,1.07873,336.0,5,0.00011999999999989797,0.0,9.999999999998899e-05,1.999999999990898e-05,-9.270117313439727e-06,-9.270074346034995e-06,1.0787566666666668,1.0792470119482567,0.00011999999999989797,0.00018442219585195602,1.0787398050840593,1.078916180009979,38.586543800904415
2024-04-01T08:10:00+05:30,1.07875,1.07891,1.07871,1.07891,466.0,5,0.00019999999999997797,0.00015999999999993797,0.0,4.0000000000040004e-05,0.00016684896499656135,0.00016686288505929348,1.0788433333333334,1.079229253595141,0.00019999999999997797,0.00018553489614824332,1.0787738440672474,1.0789156181908899,47.30984293783207
2024-04-01T08:15:00+05:30,1.07891,1.07897,1.07886,1.07886,377.0,5,0.0001100000000000545,5.0000000000105516e-05,5.999999999994898e-05,0.0,-4.634414234057799e-05,-4.634306846740266e-05,1.0788966666666664,1.0792178237617742,0.0001100000000000545,0.0001801395464233727,1.078791075253798,1.078910561991718,45.381525623790495
2024-04-01T08:20:00+05:30,1.07887,1.07894,1.07881,1.07888,846.0,5,0.00012999999999996348,1.0000000000065512e-05,5.999999999994898e-05,5.999999999994898e-05,1.853791467056304e-05,1.8538086498764983e-05,1.0788766666666667,1.0791933976528998,0.00012999999999996348,0.00017655815025027205,1.0788088602030383,1.0789077836288345,46.3239621709647
2024-04-01T08:25:00+05:30,1.07888,1.07889,1.07876,1.07883,190.0,5,0.00012999999999996348,5.0000000000105516e-05,9.999999999843467e-06,7.00000000000145e-05,-4.634543104404856e-05,-4.6344357111149925e-05,1.0788266666666666,1.0791875939807871,0.00012999999999996348,0.00017323256808953572,1.0788130881624307,1.0789007123898495,44.26749313383074
2024-04-01T08:30:00+05:30,1.07884,1.07884,1.07873,1.07884,310.0,5,0.0001100000000000545,0.0,0.0,0.0001100000000000545,9.269258042385494e-06,9.269301002090558e-06,1.0788033333333333,1.079177921944354,0.0001100000000000545,0.00016871595608314421,1.0788184705299446,1.0788951930816815,44.7953387331645
2024-04-01T08:35:00+05:30,1.07883,1.07883,1.07868,1.0787,336.0,5,0.00014999999999987246,0.00012999999999996348,0.0,1.999999999990898e-05,-0.00012977743188676637,-0.00012976901116013018,1.0787366666666667,1.079166203498788,0.00015999999999993797,0.00016809338779148663,1.0787947764239556,1.0788774482560741,39.1980748310271
