stream,price_type,bar_type,ts_event_ns,ts_init_ns,open,high,low,close,volume,ts_event,ts_init
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1714414200000000000,1714414200000000000,1.07213,1.07213,1.07194,1.07194,261.0,2024-04-29 18:10:00+00:00,2024-04-29 18:10:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1714414200000000000,1714414200000000000,1.07212,1.07212,1.07192,1.07192,454.0,2024-04-29 18:10:00+00:00,2024-04-29 18:10:00+00:00
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1714414500000000000,1714414500000000000,1.07194,1.07206,1.07187,1.07204,759.0,2024-04-29 18:15:00+00:00,2024-04-29 18:15:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1714414500000000000,1714414500000000000,1.07193,1.07204,1.07185,1.07201,500.0,2024-04-29 18:15:00+00:00,2024-04-29 18:15:00+00:00
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1714414800000000000,1714414800000000000,1.07204,1.07216,1.07194,1.07215,1082.0,2024-04-29 18:20:00+00:00,2024-04-29 18:20:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1714414800000000000,1714414800000000000,1.07202,1.07214,1.07192,1.07214,637.0,2024-04-29 18:20:00+00:00,2024-04-29 18:20:00+00:00
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1714415100000000000,1714415100000000000,1.07216,1.07216,1.07205,1.07211,229.0,2024-04-29 18:25:00+00:00,2024-04-29 18:25:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1714415100000000000,1714415100000000000,1.07214,1.07214,1.07203,1.07209,307.0,2024-04-29 18:25:00+00:00,2024-04-29 18:25:00+00:00
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1714415400000000000,1714415400000000000,1.07212,1.07212,1.07202,1.07211,192.0,2024-04-29 18:30:00+00:00,2024-04-29 18:30:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1714415400000000000,1714415400000000000,1.07209,1.0721,1.072,1.07209,391.0,2024-04-29 18:30:00+00:00,2024-04-29 18:30:00+00:00
