stream,price_type,bar_type,ts_event_ns,ts_init_ns,open,high,low,close,volume,ts_event,ts_init
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713306600000000000,1713306600000000000,1.06176,1.06185,1.06128,1.06163,916.0,2024-04-16T22:30:00+00:00,2024-04-16T22:30:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713306600000000000,1713306600000000000,1.06169,1.0618,1.06126,1.06161,875.0,2024-04-16T22:30:00+00:00,2024-04-16T22:30:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713308400000000000,1713308400000000000,1.06164,1.062,1.06137,1.06198,1129.0,2024-04-16T23:00:00+00:00,2024-04-16T23:00:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713308400000000000,1713308400000000000,1.06161,1.06198,1.06135,1.06196,480.0,2024-04-16T23:00:00+00:00,2024-04-16T23:00:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713310200000000000,1713310200000000000,1.06198,1.06244,1.06194,1.06241,1305.0,2024-04-16T23:30:00+00:00,2024-04-16T23:30:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713310200000000000,1713310200000000000,1.06195,1.06242,1.06191,1.06239,615.0,2024-04-16T23:30:00+00:00,2024-04-16T23:30:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713312000000000000,1713312000000000000,1.06242,1.06254,1.06202,1.06212,2896.0,2024-04-17T00:00:00+00:00,2024-04-17T00:00:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713312000000000000,1713312000000000000,1.06239,1.06251,1.062,1.0621,1497.0,2024-04-17T00:00:00+00:00,2024-04-17T00:00:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713313800000000000,1713313800000000000,1.06213,1.06241,1.06173,1.06223,3744.0,2024-04-17T00:30:00+00:00,2024-04-17T00:30:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713313800000000000,1713313800000000000,1.0621,1.06239,1.06171,1.06221,1642.0,2024-04-17T00:30:00+00:00,2024-04-17T00:30:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713315600000000000,1713315600000000000,1.06222,1.06235,1.0619,1.06219,1621.0,2024-04-17T01:00:00+00:00,2024-04-17T01:00:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713315600000000000,1713315600000000000,1.06221,1.06233,1.06189,1.06217,1287.0,2024-04-17T01:00:00+00:00,2024-04-17T01:00:00+00:00
sniffer_strategy,ASK,EURUSD.FOREX_MS-30-MINUTE-ASK-INTERNAL,1713317400000000000,1713317400000000000,1.06218,1.06287,1.06204,1.06272,3821.0,2024-04-17T01:30:00+00:00,2024-04-17T01:30:00+00:00
sniffer_strategy,BID,EURUSD.FOREX_MS-30-MINUTE-BID-INTERNAL,1713317400000000000,1713317400000000000,1.06216,1.06284,1.06202,1.06271,1956.0,2024-04-17T01:30:00+00:00,2024-04-17T01:30:00+00:00
