stream,price_type,bar_type,ts_event_ns,ts_init_ns,open,high,low,close,volume,ts_event,ts_init
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06141,1.06143,1.0614,1.0614,33,2024-04-16T05:04:00+00:00,2024-04-16T05:04:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.0614,1.06143,1.0614,1.06142,105,2024-04-16T05:05:00+00:00,2024-04-16T05:05:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06141,1.06146,1.06141,1.06144,42,2024-04-16T05:05:00+00:00,2024-04-16T05:05:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.06142,1.06149,1.06141,1.06148,95,2024-04-16T05:06:00+00:00,2024-04-16T05:06:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06145,1.06151,1.06144,1.06151,35,2024-04-16T05:06:00+00:00,2024-04-16T05:06:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.06151,1.06151,1.06147,1.06148,176,2024-04-16T05:07:00+00:00,2024-04-16T05:07:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06152,1.06153,1.0615,1.0615,103,2024-04-16T05:07:00+00:00,2024-04-16T05:07:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.06152,1.06154,1.06148,1.06153,39,2024-04-16T05:08:00+00:00,2024-04-16T05:08:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06153,1.06156,1.0615,1.06155,28,2024-04-16T05:08:00+00:00,2024-04-16T05:08:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.06153,1.06153,1.06152,1.06153,110,2024-04-16T05:09:00+00:00,2024-04-16T05:09:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06156,1.06156,1.06154,1.06155,25,2024-04-16T05:09:00+00:00,2024-04-16T05:09:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.06154,1.06154,1.06147,1.0615,177,2024-04-16T05:10:00+00:00,2024-04-16T05:10:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06155,1.06157,1.06149,1.06153,112,2024-04-16T05:10:00+00:00,2024-04-16T05:10:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.06149,1.06153,1.06148,1.06152,85,2024-04-16T05:11:00+00:00,2024-04-16T05:11:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06151,1.06156,1.0615,1.06155,78,2024-04-16T05:11:00+00:00,2024-04-16T05:11:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.06154,1.06157,1.06154,1.06154,87,2024-04-16T05:12:00+00:00,2024-04-16T05:12:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06156,1.0616,1.06155,1.06155,69,2024-04-16T05:12:00+00:00,2024-04-16T05:12:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.06154,1.06157,1.06153,1.06156,76,2024-04-16T05:13:00+00:00,2024-04-16T05:13:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06156,1.0616,1.06154,1.06159,105,2024-04-16T05:13:00+00:00,2024-04-16T05:13:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.06156,1.06156,1.06153,1.06153,48,2024-04-16T05:14:00+00:00,2024-04-16T05:14:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06158,1.06159,1.06154,1.06156,114,2024-04-16T05:14:00+00:00,2024-04-16T05:14:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.06151,1.06154,1.0615,1.06154,93,2024-04-16T05:15:00+00:00,2024-04-16T05:15:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06154,1.06156,1.06152,1.06156,63,2024-04-16T05:15:00+00:00,2024-04-16T05:15:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.06153,1.06156,1.06153,1.06154,12,2024-04-16T05:16:00+00:00,2024-04-16T05:16:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06155,1.06158,1.06155,1.06156,44,2024-04-16T05:16:00+00:00,2024-04-16T05:16:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.06154,1.06154,1.06154,1.06154,15,2024-04-16T05:17:00+00:00,2024-04-16T05:17:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06155,1.06156,1.06155,1.06156,22,2024-04-16T05:17:00+00:00,2024-04-16T05:17:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.06155,1.06157,1.06154,1.06154,40,2024-04-16T05:18:00+00:00,2024-04-16T05:18:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06157,1.06159,1.06155,1.06156,34,2024-04-16T05:18:00+00:00,2024-04-16T05:18:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.06154,1.06158,1.06153,1.06158,43,2024-04-16T05:19:00+00:00,2024-04-16T05:19:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06155,1.0616,1.06154,1.06159,18,2024-04-16T05:19:00+00:00,2024-04-16T05:19:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.0616,1.06166,1.06159,1.06163,98,2024-04-16T05:20:00+00:00,2024-04-16T05:20:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06161,1.06168,1.06161,1.06166,40,2024-04-16T05:20:00+00:00,2024-04-16T05:20:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.06162,1.06163,1.06162,1.06163,68,2024-04-16T05:21:00+00:00,2024-04-16T05:21:00+00:00
sniffer_engine,ASK,EURUSD.FOREX_MS-1-MINUTE-ASK-EXTERNAL,1.71E+18,1.71E+18,1.06166,1.06166,1.06164,1.06166,39,2024-04-16T05:21:00+00:00,2024-04-16T05:21:00+00:00
sniffer_engine,BID,EURUSD.FOREX_MS-1-MINUTE-BID-EXTERNAL,1.71E+18,1.71E+18,1.06163,1.06167,1.06155,1.06166,96,2024-04-16T05:22:00+00:00,2024-04-16T05:22:00+00:00
